StudentID,Stream,Gender,CGPA,CGPA_Tier,Internships,Projects,AptitudeScore,SoftSkillsRating,Backlogs,PlacementTraining,PlacementStatus
32585,MECH,Male,6.14,Low,1,2,44,3.5,2,No,Placed
32586,EEE,Female,7.14,Medium,2,3,55,2.9,1,Yes,NotPlaced
32587,EEE,Female,6.41,Low,1,1,67,3.6,1,No,Placed
32588,MECH,Female,5.0,Low,0,0,37,2.1,3,Yes,NotPlaced
32589,CSE,Female,7.05,Medium,2,2,66,3.5,0,Yes,Placed
32590,ECE,Male,7.98,Medium,2,2,62,4.0,0,No,Placed
32591,CIVIL,Male,6.33,Low,0,1,69,2.2,1,Yes,Placed
32592,CIVIL,Male,5.29,Low,0,0,46,1.7,2,No,NotPlaced
32593,CSE,Male,9.28,High,3,4,93,4.4,0,Yes,Placed
32594,ECE,Female,7.5,Medium,2,4,60,3.4,1,No,Placed
32595,CSE,Male,5.82,Low,0,1,54,3.6,3,No,NotPlaced
32596,CSE,Male,6.97,Medium,0,1,48,2.8,1,No,NotPlaced
32597,ECE,Female,6.71,Medium,0,3,57,3.5,2,No,Placed
32598,CSE,Female,7.55,Medium,1,3,58,3.0,0,No,Placed
32599,CSE,Female,8.28,High,3,3,73,4.7,0,Yes,Placed
32600,MECH,Male,7.31,Medium,2,2,61,3.1,1,Yes,Placed
32601,MECH,Female,6.87,Medium,0,1,46,2.7,2,No,NotPlaced
32602,MECH,Male,6.83,Medium,1,1,61,2.4,1,Yes,Placed
32603,CSE,Male,7.8,Medium,1,3,48,3.3,1,No,Placed
32604,MECH,Male,8.79,High,2,3,78,4.3,1,No,Placed
32605,CSE,Male,8.0,High,1,3,75,4.2,1,Yes,Placed
32606,ECE,Female,7.24,Medium,0,2,62,2.7,1,Yes,Placed
32607,MECH,Female,7.87,Medium,2,2,64,3.2,1,Yes,Placed
32608,EEE,Male,5.0,Low,0,1,25,1.8,3,No,NotPlaced
32609,ECE,Female,7.64,Medium,2,3,76,3.9,0,No,Placed
32610,CSE,Male,8.77,High,2,3,60,3.7,1,No,Placed
32611,ECE,Male,7.15,Medium,1,2,71,3.4,1,No,Placed
32612,ECE,Male,7.64,Medium,1,1,74,3.9,0,No,Placed
32613,CSE,Male,6.71,Medium,1,3,51,2.5,2,No,Placed
32614,CSE,Male,7.76,Medium,1,2,82,3.5,0,No,Placed
32615,ECE,Male,8.37,High,3,4,74,3.4,0,No,Placed
32616,ECE,Male,8.88,High,2,3,78,4.6,0,No,Placed
32617,MECH,Male,6.41,Low,0,2,50,3.4,2,No,Placed
32618,MECH,Male,5.71,Low,0,0,36,1.9,3,No,NotPlaced
32619,CSE,Male,7.25,Medium,2,3,69,2.5,0,No,Placed
32620,EEE,Male,6.19,Low,0,1,47,2.2,3,No,NotPlaced
32621,CIVIL,Male,7.15,Medium,1,0,57,2.9,1,No,Placed
32622,EEE,Male,6.94,Medium,0,1,54,2.6,2,No,NotPlaced
32623,CSE,Female,8.1,High,1,1,70,4.0,1,No,Placed
32624,CSE,Female,6.39,Low,1,3,52,2.2,2,Yes,Placed
32625,EEE,Female,7.51,Medium,0,3,72,2.6,0,Yes,Placed
32626,CSE,Male,7.82,Medium,1,3,77,3.0,0,No,Placed
32627,ECE,Male,7.58,Medium,1,2,71,2.1,1,No,Placed
32628,CIVIL,Male,6.11,Low,1,1,44,3.4,2,No,Placed
32629,ECE,Male,7.7,Medium,2,0,67,3.0,2,No,Placed
32630,CSE,Female,6.8,Medium,0,0,60,2.8,1,No,Placed
32631,ECE,Male,7.25,Medium,3,2,59,3.3,2,Yes,Placed
32632,MECH,Female,7.65,Medium,2,3,70,3.3,1,Yes,Placed
32633,ECE,Male,8.42,High,2,3,85,3.7,0,No,Placed
32634,CSE,Male,6.88,Medium,2,1,48,2.9,2,No,Placed
32635,MECH,Male,7.8,Medium,2,2,59,3.4,1,Yes,Placed
32636,EEE,Male,5.0,Low,0,0,27,1.8,4,No,NotPlaced
32637,CSE,Female,5.55,Low,0,1,24,1.0,4,Yes,NotPlaced
32638,CSE,Female,8.6,High,2,4,76,3.4,0,No,Placed
32639,MECH,Male,7.73,Medium,1,1,74,3.0,1,No,NotPlaced
32640,CSE,Male,6.38,Low,1,2,49,3.0,2,Yes,NotPlaced
32641,ECE,Male,6.0,Low,0,0,42,2.0,2,Yes,NotPlaced
32642,CSE,Female,6.76,Medium,1,1,61,2.8,1,No,NotPlaced
32643,MECH,Male,6.42,Low,1,3,64,3.5,1,No,Placed
32644,MECH,Female,10.0,High,3,5,100,5.0,0,Yes,Placed
32645,CSE,Male,5.92,Low,0,2,59,2.9,0,Yes,NotPlaced
32646,CIVIL,Male,5.42,Low,1,1,72,3.7,1,No,Placed
32647,ECE,Female,8.91,High,3,4,86,4.4,0,Yes,Placed
32648,MECH,Male,7.9,Medium,2,2,75,3.6,0,Yes,Placed
32649,MECH,Female,7.53,Medium,1,2,56,2.2,1,No,Placed
32650,CSE,Female,6.65,Medium,1,3,50,2.9,2,Yes,Placed
32651,CIVIL,Female,6.51,Medium,0,2,57,1.9,2,Yes,Placed
32652,ECE,Male,6.56,Medium,0,2,50,2.1,2,No,NotPlaced
32653,ECE,Female,6.84,Medium,1,1,52,2.1,1,Yes,NotPlaced
32654,CSE,Male,7.85,Medium,2,3,67,3.6,0,Yes,Placed
32655,CIVIL,Female,6.36,Low,1,2,66,2.4,1,Yes,Placed
32656,EEE,Male,7.21,Medium,1,3,56,3.2,2,Yes,Placed
32657,CSE,Male,5.68,Low,0,0,46,3.1,2,No,Placed
32658,CSE,Male,7.02,Medium,1,3,52,2.8,1,Yes,Placed
32659,ECE,Male,9.49,High,2,3,83,4.2,0,No,Placed
32660,ECE,Female,6.27,Low,0,2,47,2.2,1,No,NotPlaced
32661,ECE,Male,5.81,Low,1,0,52,2.1,3,No,Placed
32662,ECE,Male,6.69,Medium,0,3,56,2.6,3,Yes,Placed
32663,CSE,Male,6.57,Medium,1,2,54,3.2,2,No,Placed
32664,ECE,Male,5.23,Low,0,2,45,1.8,3,No,Placed
32665,MECH,Male,9.2,High,3,4,90,3.2,0,Yes,Placed
32666,ECE,Male,7.31,Medium,3,3,71,3.5,0,Yes,Placed
32667,CSE,Female,9.16,High,2,4,87,4.8,0,No,Placed
32668,MECH,Female,6.7,Medium,2,3,68,3.5,0,No,Placed
32669,ECE,Male,7.08,Medium,0,2,49,3.2,1,Yes,Placed
32670,CIVIL,Female,6.34,Low,0,1,58,3.1,2,Yes,Placed
32671,MECH,Female,7.82,Medium,2,3,67,3.3,2,Yes,Placed
32672,CSE,Male,5.39,Low,1,1,54,2.6,1,Yes,NotPlaced
32673,CSE,Male,6.92,Medium,1,2,64,3.4,1,No,Placed
32674,MECH,Male,6.49,Low,0,2,53,2.7,1,Yes,Placed
32675,CIVIL,Male,6.56,Medium,1,3,50,2.4,2,No,Placed
32676,MECH,Male,7.93,Medium,2,2,78,4.4,0,No,Placed
32677,ECE,Female,8.15,High,2,4,92,3.7,0,Yes,Placed
32678,CSE,Female,7.85,Medium,2,3,74,3.8,0,No,Placed
32679,EEE,Male,7.49,Medium,2,2,81,3.1,1,Yes,NotPlaced
32680,CSE,Male,6.58,Medium,1,2,47,2.2,1,No,NotPlaced
32681,ECE,Male,7.01,Medium,1,2,48,3.4,1,Yes,NotPlaced
32682,CIVIL,Male,5.16,Low,0,1,39,1.8,3,No,Placed
32683,ECE,Female,7.19,Medium,1,3,70,2.6,1,Yes,Placed
32684,CSE,Female,6.82,Medium,3,3,67,2.8,1,Yes,Placed
32685,ECE,Male,6.25,Low,0,3,40,2.2,2,No,NotPlaced
32686,CSE,Female,7.51,Medium,0,3,58,3.1,2,No,Placed
32687,ECE,Male,7.51,Medium,0,2,47,3.8,0,Yes,Placed
32688,ECE,Male,7.28,Medium,1,2,69,2.5,2,No,Placed
32689,ECE,Male,6.28,Low,1,0,40,3.2,1,Yes,NotPlaced
32690,ECE,Male,6.69,Medium,0,2,34,2.7,3,No,Placed
32691,ECE,Male,8.41,High,2,4,70,3.8,0,Yes,Placed
32692,MECH,Male,8.71,High,1,5,84,3.7,0,Yes,Placed
32693,CSE,Male,8.38,High,2,4,77,4.1,0,Yes,Placed
32694,CSE,Female,6.56,Medium,1,0,59,2.7,2,No,NotPlaced
32695,EEE,Female,8.05,High,2,3,63,3.9,1,Yes,Placed
32696,CIVIL,Male,7.39,Medium,2,2,63,3.2,1,Yes,Placed
32697,MECH,Male,5.86,Low,0,0,31,2.2,2,No,NotPlaced
32698,CIVIL,Male,7.26,Medium,1,1,63,2.3,2,No,NotPlaced
32699,ECE,Male,8.14,High,2,2,71,3.4,0,No,Placed
32700,MECH,Female,6.18,Low,0,2,50,2.0,1,No,Placed
32701,EEE,Male,7.2,Medium,2,3,68,3.2,0,No,Placed
32702,MECH,Female,8.21,High,2,3,78,3.1,1,No,Placed
32703,CSE,Male,7.34,Medium,2,2,78,3.3,1,Yes,Placed
32704,ECE,Female,7.47,Medium,1,3,59,3.2,2,Yes,Placed
32705,MECH,Female,6.87,Medium,1,3,52,3.4,1,Yes,Placed
32706,MECH,Male,7.89,Medium,1,4,71,3.1,0,No,Placed
32707,CSE,Female,6.64,Medium,1,3,60,3.5,1,No,Placed
32708,CIVIL,Male,7.32,Medium,2,2,63,4.1,1,Yes,Placed
32709,MECH,Female,5.91,Low,0,2,53,2.1,2,Yes,Placed
32710,MECH,Female,7.29,Medium,1,1,60,3.0,0,Yes,Placed
32711,CSE,Female,7.25,Medium,2,3,56,3.2,2,Yes,Placed
32712,CSE,Male,8.65,High,1,2,67,3.4,1,No,Placed
32713,CSE,Male,5.56,Low,1,1,58,2.9,1,No,Placed
32714,ECE,Female,7.46,Medium,1,2,53,2.7,1,Yes,Placed
32715,MECH,Female,6.12,Low,0,2,49,2.4,2,No,Placed
32716,CSE,Male,6.98,Medium,1,2,67,3.0,2,Yes,Placed
32717,CIVIL,Female,6.91,Medium,1,3,63,3.1,1,No,Placed
32718,CSE,Male,7.48,Medium,1,3,64,2.8,1,Yes,Placed
32719,EEE,Male,8.69,High,3,3,64,4.0,0,No,Placed
32720,ECE,Male,5.07,Low,0,1,36,2.3,2,No,Placed
32721,ECE,Male,6.7,Medium,1,2,54,2.9,2,No,Placed
32722,CSE,Male,6.75,Medium,1,2,56,3.3,1,No,NotPlaced
32723,CSE,Male,6.66,Medium,1,2,60,2.5,0,No,Placed
32724,EEE,Male,7.27,Medium,1,1,54,3.1,2,Yes,Placed
32725,CIVIL,Female,5.0,Low,0,0,15,1.3,5,No,NotPlaced
32726,CIVIL,Female,6.63,Medium,0,1,48,3.4,0,No,NotPlaced
32727,ECE,Male,5.0,Low,0,0,45,1.3,3,Yes,NotPlaced
32728,CSE,Female,6.58,Medium,0,2,49,2.3,1,No,Placed
32729,CSE,Female,7.13,Medium,1,1,62,2.4,1,Yes,Placed
32730,CSE,Female,9.09,High,3,4,92,3.9,0,No,Placed
32731,MECH,Male,7.72,Medium,3,4,81,3.5,0,No,Placed
32732,CSE,Male,7.68,Medium,2,2,64,3.2,1,Yes,Placed
32733,CSE,Female,7.4,Medium,1,3,77,2.4,1,No,Placed
32734,CSE,Male,5.85,Low,0,0,52,1.6,2,No,NotPlaced
32735,ECE,Female,8.17,High,1,2,46,3.4,1,No,NotPlaced
32736,CSE,Male,8.37,High,2,3,79,3.8,0,Yes,Placed
32737,ECE,Male,7.04,Medium,1,3,73,3.3,1,Yes,Placed
32738,ECE,Male,8.22,High,2,2,67,3.4,1,No,Placed
32739,CSE,Male,7.47,Medium,1,2,70,3.7,1,No,Placed
32740,CSE,Female,6.97,Medium,0,2,63,3.0,2,Yes,Placed
32741,CIVIL,Male,6.03,Low,0,1,41,2.2,2,No,NotPlaced
32742,ECE,Male,7.11,Medium,1,4,74,3.5,0,Yes,Placed
32743,CIVIL,Male,7.88,Medium,2,2,70,3.7,1,Yes,Placed
32744,EEE,Male,6.6,Medium,1,2,47,3.4,2,No,Placed
32745,ECE,Male,6.19,Low,0,2,48,2.8,2,Yes,Placed
32746,CSE,Female,7.31,Medium,1,1,73,2.7,1,No,NotPlaced
32747,CIVIL,Female,8.37,High,2,4,65,4.2,1,Yes,Placed
32748,CIVIL,Male,5.0,Low,0,1,34,1.5,2,No,NotPlaced
32749,CIVIL,Male,7.31,Medium,1,1,50,3.0,3,Yes,NotPlaced
32750,ECE,Female,5.2,Low,1,1,45,2.6,4,No,NotPlaced
32751,MECH,Male,5.74,Low,0,1,44,2.8,2,No,NotPlaced
32752,CSE,Male,7.44,Medium,1,2,72,3.4,0,Yes,Placed
32753,CSE,Male,9.53,High,2,4,90,4.7,0,No,Placed
32754,MECH,Male,8.34,High,1,3,73,3.9,0,Yes,Placed
32755,CSE,Male,6.3,Low,1,1,63,2.6,2,No,NotPlaced
32756,CSE,Male,5.0,Low,0,1,42,2.9,3,No,NotPlaced
32757,CSE,Male,6.57,Medium,2,2,56,2.4,1,Yes,Placed
32758,CSE,Male,6.62,Medium,0,0,49,2.5,2,Yes,Placed
32759,MECH,Female,5.97,Low,1,1,61,3.2,1,Yes,Placed
32760,ECE,Female,8.17,High,1,4,65,3.5,1,No,Placed
32761,MECH,Male,5.64,Low,0,1,44,2.1,2,Yes,NotPlaced
32762,ECE,Male,5.54,Low,0,2,42,1.9,2,No,NotPlaced
32763,MECH,Male,7.39,Medium,0,2,67,3.9,2,No,Placed
32764,ECE,Male,7.61,Medium,1,3,74,3.9,1,Yes,Placed
32765,EEE,Male,6.4,Low,1,1,49,2.1,2,No,Placed
32766,CIVIL,Male,8.03,High,1,3,73,3.2,0,Yes,Placed
32767,MECH,Male,6.34,Low,0,1,63,3.3,1,Yes,NotPlaced
32768,CSE,Female,7.14,Medium,1,3,72,2.7,1,Yes,Placed
32769,ECE,Female,7.18,Medium,3,3,67,3.0,1,Yes,Placed
32770,CSE,Female,8.34,High,1,3,73,4.7,0,Yes,Placed
32771,CIVIL,Male,5.82,Low,0,1,51,1.6,3,No,NotPlaced
32772,EEE,Male,7.6,Medium,1,1,66,3.4,1,Yes,NotPlaced
32773,CSE,Male,6.59,Medium,1,1,52,3.4,1,Yes,Placed
32774,CIVIL,Female,6.89,Medium,1,0,50,2.5,1,No,Placed
32775,EEE,Male,8.82,High,2,4,67,3.7,0,No,Placed
32776,CSE,Male,6.39,Low,0,1,48,1.6,1,Yes,Placed
32777,CSE,Female,5.62,Low,0,0,49,2.5,2,No,Placed
32778,CSE,Female,6.61,Medium,0,1,47,2.6,2,No,Placed
32779,ECE,Male,7.46,Medium,1,1,58,2.6,2,Yes,NotPlaced
32780,CSE,Male,5.83,Low,1,2,52,2.2,2,No,NotPlaced
32781,MECH,Male,7.41,Medium,2,3,66,3.6,0,No,Placed
32782,EEE,Female,8.06,High,3,3,77,3.7,0,Yes,Placed
32783,ECE,Male,6.09,Low,0,2,56,2.2,2,No,NotPlaced
32784,ECE,Male,6.53,Medium,2,2,67,3.2,1,No,Placed
32785,MECH,Female,5.5,Low,1,0,37,1.9,3,No,NotPlaced
32786,CIVIL,Female,7.4,Medium,2,3,77,3.3,1,No,Placed
32787,EEE,Male,7.85,Medium,1,2,77,4.0,0,Yes,Placed
32788,CIVIL,Male,7.49,Medium,2,2,58,4.4,1,Yes,Placed
32789,ECE,Male,7.94,Medium,1,2,60,3.2,1,No,Placed
32790,ECE,Female,9.18,High,2,3,80,4.0,0,Yes,Placed
32791,ECE,Male,5.77,Low,1,2,41,2.0,3,No,Placed
32792,ECE,Female,5.82,Low,1,1,39,2.1,3,No,NotPlaced
32793,MECH,Female,6.97,Medium,2,2,68,3.7,0,Yes,Placed
32794,MECH,Female,7.3,Medium,3,3,66,2.9,0,No,Placed
32795,CIVIL,Male,5.9,Low,0,1,40,2.3,1,No,Placed
32796,MECH,Male,6.85,Medium,0,2,63,3.0,1,No,Placed
32797,CSE,Male,7.8,Medium,1,3,68,3.9,1,No,Placed
32798,EEE,Male,7.08,Medium,2,1,51,3.4,1,No,Placed
32799,EEE,Male,7.28,Medium,1,2,77,3.4,0,Yes,Placed
32800,CSE,Male,6.34,Low,2,2,58,2.8,1,No,Placed
32801,EEE,Female,7.98,Medium,3,3,72,4.2,0,No,Placed
32802,CSE,Male,7.42,Medium,2,2,67,3.3,1,Yes,Placed
32803,EEE,Male,5.25,Low,0,0,44,1.5,4,Yes,NotPlaced
32804,MECH,Female,7.64,Medium,0,1,67,2.4,1,No,Placed
32805,CIVIL,Female,7.54,Medium,1,3,62,2.8,2,Yes,Placed
32806,ECE,Female,5.96,Low,0,1,46,2.7,3,No,NotPlaced
32807,ECE,Male,5.93,Low,0,1,47,2.6,1,No,Placed
32808,EEE,Female,7.22,Medium,1,1,60,3.2,2,Yes,NotPlaced
32809,CSE,Male,5.47,Low,1,2,56,2.4,1,No,NotPlaced
32810,ECE,Male,6.43,Low,0,2,41,2.0,1,No,NotPlaced
32811,MECH,Male,6.89,Medium,1,2,72,2.7,1,No,NotPlaced
32812,CSE,Male,6.34,Low,1,2,57,2.6,2,Yes,Placed
32813,MECH,Female,6.77,Medium,2,1,55,2.8,2,No,Placed
32814,CIVIL,Male,7.19,Medium,1,3,74,3.3,1,Yes,Placed
32815,MECH,Male,7.2,Medium,0,1,45,3.1,3,Yes,Placed
32816,MECH,Female,6.49,Low,0,2,57,2.1,1,No,Placed
32817,MECH,Male,7.18,Medium,1,2,53,2.7,0,No,Placed
32818,MECH,Male,6.29,Low,1,2,63,2.5,1,Yes,Placed
32819,CIVIL,Female,5.4,Low,0,0,42,2.6,2,Yes,NotPlaced
32820,MECH,Male,8.83,High,3,3,94,3.8,0,Yes,Placed
32821,CSE,Male,8.21,High,1,4,84,4.5,0,Yes,Placed
32822,CIVIL,Male,7.62,Medium,2,3,68,2.9,1,No,Placed
32823,EEE,Male,7.15,Medium,0,3,69,2.6,1,Yes,Placed
32824,CSE,Female,6.29,Low,0,2,57,2.5,2,Yes,Placed
32825,ECE,Female,8.69,High,2,3,80,3.2,0,Yes,Placed
32826,ECE,Female,8.41,High,3,4,78,3.3,0,No,Placed
32827,CSE,Female,7.15,Medium,1,1,60,2.8,0,Yes,Placed
32828,ECE,Female,5.05,Low,0,0,38,2.7,2,No,NotPlaced
32829,CIVIL,Male,7.42,Medium,2,2,60,2.4,1,Yes,Placed
32830,MECH,Female,6.47,Low,1,3,48,3.9,2,Yes,Placed
32831,MECH,Male,6.35,Low,1,3,63,3.2,1,Yes,Placed
32832,MECH,Female,8.35,High,2,3,86,4.3,0,Yes,Placed
32833,CIVIL,Male,7.02,Medium,1,4,63,2.4,1,No,NotPlaced
32834,EEE,Male,6.53,Medium,2,2,64,2.5,2,Yes,NotPlaced
32835,CSE,Female,9.27,High,3,4,89,3.4,0,Yes,Placed
32836,CSE,Female,8.16,High,2,2,78,3.2,1,No,Placed
32837,CIVIL,Female,7.76,Medium,1,4,74,4.0,0,No,Placed
32838,ECE,Female,5.84,Low,0,1,49,2.9,1,No,Placed
32839,ECE,Female,6.99,Medium,0,1,52,1.8,1,No,Placed
32840,CSE,Male,6.26,Low,1,2,74,3.4,2,No,Placed
32841,CSE,Male,7.39,Medium,2,2,56,3.6,1,Yes,Placed
32842,MECH,Female,5.0,Low,0,0,42,1.6,4,No,NotPlaced
32843,CSE,Female,7.17,Medium,2,2,70,2.6,1,Yes,Placed
32844,MECH,Female,9.44,High,3,3,84,4.5,0,Yes,Placed
32845,CIVIL,Male,6.63,Medium,0,1,38,2.0,3,No,NotPlaced
32846,MECH,Female,6.29,Low,0,1,46,2.7,2,No,NotPlaced
32847,CSE,Male,8.28,High,1,2,79,3.2,0,Yes,Placed
32848,CSE,Male,6.43,Low,1,2,70,4.2,2,No,NotPlaced
32849,CSE,Female,7.64,Medium,1,3,64,3.3,2,No,Placed
32850,CSE,Female,7.35,Medium,1,2,61,2.8,0,No,Placed
32851,CSE,Male,5.7,Low,0,1,43,2.2,3,No,NotPlaced
32852,CSE,Male,7.82,Medium,2,1,73,3.2,1,Yes,Placed
32853,ECE,Male,7.32,Medium,1,2,59,2.7,1,Yes,Placed
32854,CSE,Female,7.12,Medium,1,4,68,3.8,1,Yes,Placed
32855,CSE,Male,7.33,Medium,1,2,81,2.7,1,No,Placed
32856,EEE,Male,6.67,Medium,0,2,46,1.8,1,No,Placed
32857,CIVIL,Male,7.15,Medium,1,3,57,3.4,1,Yes,Placed
32858,CIVIL,Female,6.78,Medium,2,2,55,2.8,3,No,Placed
32859,ECE,Female,6.78,Medium,0,2,52,2.5,1,No,Placed
32860,CSE,Female,7.5,Medium,0,3,63,4.3,0,Yes,Placed
32861,CSE,Male,6.27,Low,1,2,50,2.1,2,Yes,NotPlaced
32862,CIVIL,Male,7.8,Medium,1,4,79,3.9,0,No,Placed
32863,CSE,Male,8.09,High,2,5,71,2.2,0,Yes,Placed
32864,CIVIL,Male,6.52,Medium,2,3,63,2.9,1,No,Placed
32865,EEE,Male,9.68,High,3,5,90,3.8,0,Yes,Placed
32866,ECE,Male,6.52,Medium,0,2,59,2.3,2,No,NotPlaced
32867,CSE,Male,7.8,Medium,1,2,80,3.3,0,Yes,Placed
32868,CSE,Male,7.45,Medium,1,3,74,2.9,2,No,Placed
32869,MECH,Male,6.46,Low,1,1,60,2.3,1,No,Placed
32870,CSE,Female,7.12,Medium,0,2,49,2.7,1,No,Placed
32871,CSE,Male,6.31,Low,0,0,57,3.2,1,No,Placed
32872,CSE,Female,9.02,High,2,5,77,4.4,0,Yes,Placed
32873,ECE,Male,6.09,Low,1,2,59,2.0,0,No,NotPlaced
32874,ECE,Male,7.45,Medium,2,3,73,3.4,0,No,Placed
32875,EEE,Male,5.72,Low,0,2,56,2.8,3,No,NotPlaced
32876,CSE,Male,5.99,Low,0,2,40,2.5,1,No,Placed
32877,CIVIL,Male,6.41,Low,1,1,48,1.9,3,Yes,Placed
32878,ECE,Female,8.37,High,2,5,76,3.1,1,Yes,Placed
32879,CSE,Male,6.66,Medium,0,0,46,2.7,2,No,Placed
32880,CSE,Female,5.18,Low,1,2,57,2.4,2,Yes,Placed
32881,ECE,Male,6.13,Low,0,0,43,2.6,3,No,NotPlaced
32882,CIVIL,Female,6.58,Medium,0,1,59,2.5,2,No,NotPlaced
32883,CSE,Male,7.1,Medium,2,3,73,3.2,1,Yes,Placed
32884,ECE,Male,6.17,Low,0,1,60,3.5,1,Yes,Placed
32885,MECH,Male,8.14,High,2,3,72,3.0,0,Yes,Placed
32886,ECE,Male,8.51,High,3,4,86,3.4,0,Yes,Placed
32887,CSE,Male,6.55,Medium,1,2,68,2.1,2,No,Placed
32888,ECE,Female,8.74,High,1,4,82,3.9,0,Yes,Placed
32889,CSE,Male,9.06,High,2,3,83,3.7,0,No,Placed
32890,EEE,Female,5.93,Low,1,1,37,1.9,1,No,NotPlaced
32891,EEE,Male,7.9,Medium,2,4,83,4.3,0,Yes,Placed
32892,CSE,Male,5.61,Low,0,0,37,2.3,4,No,Placed
32893,EEE,Female,7.14,Medium,1,1,66,3.1,1,No,NotPlaced
32894,MECH,Male,7.29,Medium,1,2,49,2.9,2,No,NotPlaced
32895,CSE,Female,8.52,High,1,3,66,4.1,0,Yes,Placed
32896,CSE,Female,7.55,Medium,2,3,73,3.0,1,Yes,Placed
32897,EEE,Male,7.84,Medium,1,2,64,3.1,1,No,Placed
32898,CSE,Female,6.41,Low,1,0,36,1.6,3,No,NotPlaced
32899,CSE,Female,6.7,Medium,0,0,44,2.5,3,Yes,NotPlaced
32900,CSE,Female,6.38,Low,0,1,39,3.1,2,No,NotPlaced
32901,CSE,Female,6.75,Medium,1,0,49,2.6,2,No,Placed
32902,MECH,Female,8.38,High,2,2,73,3.6,1,Yes,Placed
32903,MECH,Male,8.06,High,2,3,65,2.7,0,Yes,Placed
32904,CIVIL,Female,5.99,Low,0,0,59,1.4,3,No,NotPlaced
32905,CSE,Female,6.44,Low,1,2,53,3.5,2,No,Placed
32906,CIVIL,Female,9.79,High,3,4,97,4.0,0,Yes,Placed
32907,ECE,Male,7.1,Medium,2,2,82,3.3,0,No,Placed
32908,MECH,Male,7.85,Medium,3,4,69,3.6,0,No,Placed
32909,EEE,Male,7.82,Medium,2,2,74,3.4,1,No,Placed
32910,MECH,Male,7.88,Medium,2,3,65,3.0,1,Yes,Placed
32911,CSE,Female,6.15,Low,1,2,77,2.0,1,Yes,Placed
32912,EEE,Male,6.65,Medium,1,1,50,2.0,2,No,NotPlaced
32913,MECH,Male,7.41,Medium,1,1,64,3.1,2,Yes,Placed
32914,EEE,Male,6.28,Low,1,0,57,3.0,2,No,Placed
32915,CSE,Male,7.42,Medium,1,3,65,3.0,0,Yes,NotPlaced
32916,CSE,Male,5.87,Low,0,2,43,2.9,2,No,NotPlaced
32917,ECE,Male,5.62,Low,0,1,52,2.4,1,No,NotPlaced
32918,CSE,Male,8.71,High,3,3,98,4.3,0,Yes,Placed
32919,CIVIL,Female,7.18,Medium,1,2,66,2.8,0,No,Placed
32920,MECH,Male,8.52,High,2,2,76,3.3,0,Yes,NotPlaced
32921,MECH,Female,8.22,High,1,4,74,4.1,1,No,Placed
32922,CIVIL,Female,6.65,Medium,1,3,66,3.5,1,Yes,Placed
32923,CSE,Female,6.91,Medium,0,2,44,2.7,2,No,Placed
32924,EEE,Male,8.68,High,2,5,75,3.9,0,Yes,Placed
32925,ECE,Male,6.95,Medium,1,2,51,3.0,2,Yes,Placed
32926,EEE,Male,8.61,High,2,2,69,3.5,1,No,Placed
32927,CSE,Female,7.99,Medium,0,3,72,2.7,0,Yes,Placed
32928,MECH,Male,6.84,Medium,1,2,59,2.6,2,Yes,Placed
32929,ECE,Male,6.29,Low,1,1,50,2.5,2,No,NotPlaced
32930,ECE,Male,6.79,Medium,1,2,70,3.2,2,Yes,Placed
32931,CSE,Male,5.81,Low,0,2,54,3.2,0,No,Placed
32932,ECE,Male,6.54,Medium,1,1,48,2.5,2,Yes,Placed
32933,CSE,Female,6.04,Low,0,2,54,2.3,2,Yes,Placed
32934,CSE,Female,7.15,Medium,0,3,53,2.6,2,Yes,Placed
32935,EEE,Male,7.14,Medium,2,1,57,2.8,0,No,NotPlaced
32936,CIVIL,Female,6.04,Low,0,0,40,2.4,1,No,NotPlaced
32937,CSE,Male,7.66,Medium,0,0,60,2.9,1,Yes,Placed
32938,CIVIL,Male,8.58,High,2,3,82,3.9,0,Yes,Placed
32939,ECE,Female,5.71,Low,0,1,47,2.7,2,No,NotPlaced
32940,ECE,Female,6.07,Low,0,2,41,2.0,2,No,NotPlaced
32941,CIVIL,Female,6.06,Low,1,2,59,3.4,2,No,NotPlaced
32942,CIVIL,Female,5.77,Low,0,2,51,2.5,2,No,Placed
32943,CSE,Male,5.88,Low,1,1,41,2.5,3,No,NotPlaced
32944,CSE,Male,7.43,Medium,0,2,76,3.9,2,Yes,Placed
32945,CIVIL,Female,6.03,Low,1,2,62,3.0,2,Yes,Placed
32946,MECH,Female,5.63,Low,1,0,44,1.4,3,No,NotPlaced
32947,ECE,Female,7.38,Medium,1,4,67,3.0,0,No,Placed
32948,CSE,Female,6.46,Low,1,1,45,3.1,1,No,NotPlaced
32949,MECH,Male,5.0,Low,0,0,32,2.5,4,No,NotPlaced
32950,EEE,Female,7.0,Medium,1,1,63,3.0,1,Yes,Placed
32951,ECE,Male,6.03,Low,0,0,54,1.9,2,No,NotPlaced
32952,CSE,Male,7.34,Medium,0,2,55,2.9,2,Yes,Placed
32953,CSE,Male,7.43,Medium,2,3,61,3.6,1,Yes,Placed
32954,CSE,Male,6.89,Medium,0,3,72,2.1,1,No,Placed
32955,CIVIL,Male,7.6,Medium,0,2,76,4.0,1,No,Placed
32956,MECH,Male,6.73,Medium,0,0,56,3.2,1,Yes,NotPlaced
32957,CSE,Female,6.49,Low,0,2,56,1.9,3,Yes,NotPlaced
